nickname,userProvince,userLevelName,userClientShow,isMobile,score,creationTime,referenceTime,days,referenceId,content
紫***客,四川,金牌会员,来自京东Android客户端,TRUE,5,2016/11/11 14:36,2016/11/2 8:57,9,1665416,感觉烘干功能比较弱，其他都很好。海尔的质量还是很不错的，07年买了台波轮到现在都没有问题，很好用
r***9,,钻石会员,来自京东Android客户端,TRUE,5,2016/11/11 14:29,2016/11/1 0:01,10,1665416,挺好，功能很齐全，尤其适合冬天衣服洗涤
8***m,上海,金牌会员,,FALSE,5,2016/11/11 14:28,2016/10/21 13:09,21,1665416,拍好第二天就送货到了，非常好的一款全自动带烘干的洗衣机，物美价廉，容量非常大，声音轻，家人都很满意！好评！
d***8,江苏,PLUS会员,来自京东Android客户端,TRUE,5,2016/11/11 14:17,2016/8/18 11:13,85,1665416,不错
j***n,,钻石会员,来自京东Android客户端,TRUE,5,2016/11/11 14:03,2016/11/4 22:25,7,1665416,有股味道守不了
j***k,河北,金牌会员,来自京东Android客户端,TRUE,5,2016/11/11 13:39,2016/10/26 15:48,16,1665416,26号下午定的，第二天中午送到了，物流很快，这些天实际应用，感觉海尔的这款洗衣机，确实物超所值。烘干效果很好，由其应对北京雾霾天。
j***1,,钻石会员,来自京东Android客户端,TRUE,5,2016/11/11 13:25,2016/8/18 13:34,85,1665416,好用
j***i,四川,PLUS会员[试用],来自京东Android客户端,TRUE,5,2016/11/11 12:57,2016/11/4 9:05,7,1665416,一直用海尔洗衣机，这次买了带烘干的，性价比很高，送货快，安装师傅给力，试了单洗和烘干功能，很不错！
花***X,广东,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/11 12:56,2016/11/1 8:58,10,1665416,使用过程中遇到不少问题，但还是相信海尔的质量。冰箱也是海尔的呢
j***7,广东,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/11 12:52,2016/11/1 0:18,10,1665416,试用了几天，感觉挺好，售后服务也挺好的，安装师傅态度很好，会继续支持！
c***n,北京,银牌会员,来自京东iPhone客户端,TRUE,5,2016/11/11 12:51,2016/8/15 10:24,88,1665416,可以
y***5,江苏,钻石会员,,FALSE,5,2016/11/11 12:20,2016/10/14 12:43,28,1665416,商品符合度商品符合度商品符合度
彭***6,,银牌会员,,FALSE,4,2016/11/11 11:44,2016/11/1 22:33,10,1665416,不错的一款洗衣，我喜欢，可以加我PFY907720207
j***1,,银牌会员,来自京东Android客户端,TRUE,5,2016/11/11 11:25,2016/10/22 13:19,20,1665416,送货速度快，服务很好
j***h,,银牌会员,,FALSE,5,2016/11/11 11:10,2016/11/5 17:24,6,1665416,"洗衣干净 洗衣效果好 噪音很小 物美价廉
挺赞的，洗衣机声音不大，使用也简单，而且哪里出了小问题它也会用声音提示处理。整体来说还是一款挺好、挺智能的洗衣机。可以自动称量衣服的重量，判断用的水量，时长，烘干的时候也会根据衣服的干湿程度自动结束。而且洗出来的衣服不会捆在一起，是一件一件的挺柔顺。挺好"
t***a,,金牌会员,,FALSE,4,2016/11/11 11:10,2016/10/24 9:30,18,1665416,还好。买来不到一月就降了*，申请保价，受理。洗衣机感觉比起之前的产品，缺乏一种厚重感，有点单薄，不知道耐用不耐用。
j***i,,金牌会员,,FALSE,5,2016/11/11 11:01,2016/11/1 9:58,10,1665416,质量不错
r***3,北京,钻石会员,,FALSE,5,2016/11/11 10:36,2016/11/1 11:25,10,1665416,帮同学买的，应该还不错
欣***虾,浙江,金牌会员,来自京东iPhone客户端,TRUE,5,2016/11/11 10:33,2016/11/1 3:30,10,1665416,蛮好用的
j***m,,银牌会员,来自京东iPhone客户端,TRUE,5,2016/11/11 10:21,2016/11/1 11:23,10,1665416,洗衣机很好用，洗得很干净，没什么噪音
j***0,江苏,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/11 10:06,2016/10/17 6:48,25,1665416,用下来蛮好的
马***6,北京,金牌会员,来自京东iPhone客户端,TRUE,5,2016/11/11 10:00,2016/9/15 15:44,57,1665416,太棒了，又给妈妈买了一个
s***d,北京,钻石会员,,FALSE,5,2016/11/11 9:44,2016/11/4 0:01,7,1665416,很给力的洗衣机，还没用上。
h***0,广东,企业会员,,FALSE,5,2016/11/11 9:33,2016/10/26 15:56,16,1665416,挺好
四***浓,广东,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/11 9:19,2016/11/4 7:11,7,1665416,"用了两天，整体感觉不错，静音，洗衣和烘干功能都可以。不到三千的价格优惠购买。
说下不足：
1.底部防溅板是塑料薄瓦楞板型的，如果我不和安装人员说，他直接就丢了。感觉不是不锈钢板这点不好。
2.洗衣机舱门与整机看起来不是很贴合，从左边看感觉是翘起来的，舱门贴合度比我用过的西门子感觉毛糙一些。
3.安装人员穿鞋就进屋，弄得满地都是泥脚印，这还是海尔的优质售后服务吗？
4.安装人员推销底部台架，不买就不高兴。。。
上次买海尔空调安装也是粗手粗脚，搞得现在对广州海尔的售后非常担心！
5.不知道是不会用还是怎么，这款洗衣机，洗到最后电机会空转两秒，然后滚筒才转。"
h***i,广东,金牌会员,,FALSE,5,2016/11/11 9:12,2016/11/4 13:57,7,1665416,送货非常快，第二天上午就送到，不错
j***u,,金牌会员,来自京东Android客户端,TRUE,5,2016/11/11 9:00,2016/11/4 20:03,7,1665416,挺好的
超***1,,金牌会员,来自京东Android客户端,TRUE,5,2016/11/11 8:38,2016/11/1 10:21,10,1665416,实物比照片好看多啦！之前看图片感觉照片看上去就不像特别好的，不高大上！不过到货让我开心很多，（话说网上的图片可以换了）功能也很全，很好！喜欢海尔，喜欢兄弟！?
尚***饰,山东,金牌会员,,FALSE,5,2016/11/11 8:38,2016/10/1 23:30,41,1665416,很好的购物经历，东西很好送货及时
c***0,上海,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/11 8:33,2016/11/1 9:03,10,1665416,洗衣效果不错，外观也很漂亮，只买对的，不选贵的
q***i,,金牌会员,来自京东Android客户端,TRUE,5,2016/11/11 8:32,2016/11/5 15:15,6,1665416,还不错，看起来很大气。
j***d,,金牌会员,来自京东Android客户端,TRUE,5,2016/11/11 8:22,2016/10/3 0:22,39,1665416,新款，超好用，时尚大方型，我喜欢?！
1***p,,金牌会员,来自京东Android客户端,TRUE,5,2016/11/11 8:22,2016/10/7 6:22,35,1665416,洗衣机物超所值，比较好用，送货上门很快，安装师傅也很专业。
l***8,四川,钻石会员,来自京东Android客户端,TRUE,5,2016/11/11 8:15,2016/11/1 0:02,10,1665416,东西到了！！！东西很好！！！
L***G,,金牌会员,来自京东Android客户端,TRUE,5,2016/11/11 8:00,2016/11/1 5:43,10,1665416,快递挺快的、价格便宜、功能很多、买的最满意的一次
d***w,北京,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/11 7:48,2016/11/10 0:13,1,1665416,京东就是快啊，有节能补贴，给力。
w***i,广东,金牌会员,来自京东Android客户端,TRUE,5,2016/11/11 6:32,2016/11/5 16:34,6,1665416,洗衣机大气，又很沉，安装师傅很热情，海尔质量杠杠的！
h***6,上海,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/11 0:59,2016/11/4 0:44,7,1665416,购买后使用了非常好，推荐同事也购买了，主要是下雨天用起来方便，上海黄梅天特别好，冬季下雨再也不用浴霸进行烘干了。家里面的阳台瞬间变大了，视野也变好了，值得拥有！
大海雀,,PLUS会员,来自京东iPad客户端,TRUE,5,2016/11/11 0:54,2016/11/1 23:07,10,1665416,一直都想买洗衣机，这款很好，很喜欢喔。
j***u,浙江,钻石会员,,FALSE,5,2016/11/11 0:42,2016/10/17 9:12,25,1665416,一直用海尔的洗衣机，算起来已经第3台了。
M***迹,,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/11 0:37,2016/11/1 21:24,10,1665416,物有所值啊，美美的
j***6,,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/11 0:35,2016/11/5 22:11,6,1665416,很不错老婆非常满意
j***9,,银牌会员,来自京东iPhone客户端,TRUE,5,2016/11/11 0:22,2016/11/4 1:45,7,1665416,还没有用看着不错的样子期待好用
1***p,,金牌会员,来自京东iPhone客户端,TRUE,5,2016/11/11 0:09,2016/10/8 11:24,34,1665416,很好
M***f,,PLUS会员,来自微信购物,FALSE,5,2016/11/10 23:29,2016/11/5 1:09,5,1665416,宝贝是给丫头买的刚开始不会有，后给售后服务打电话热情解答，会要了不错的洗衣机，下次我也买这个牌子的
m***d,广东,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/10 23:27,2016/10/1 0:18,40,1665416,很好
j***r,陕西,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/10 23:25,2016/10/18 22:27,23,1665416,美得很，回来我就洗了几次，没有一点问题
紫***W,广东,PLUS会员,来自京东Android客户端,TRUE,5,2016/11/10 23:23,2016/11/5 22:43,5,1665416,功能很多，用了几天洗衣效果满意，洗衣和脱水声音不算大可以接受，家里越来越多海尔的电器。我们广州春天潮湿期待干衣效果
j***c,,金牌会员,,FALSE,5,2016/11/10 23:20,2016/9/9 21:27,62,1665416,挺好使的没啥问题~~~
CqoxwxhScPFy,,PLUS会员[试用],来自微信购物,FALSE,5,2016/11/10 23:15,2016/9/26 21:19,45,1665416,看起来可以，还没有用
h***6,,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/10 23:07,2016/11/1 0:08,9,1665416,送装都可以
冰***e,北京,金牌会员,来自京东iPhone客户端,TRUE,5,2016/11/10 23:05,2016/11/4 22:10,6,1665416,家电日买到的，机器很好，送货的小哥也很敬业～很值！
j***f,辽宁,钻石会员,来自京东Android客户端,TRUE,5,2016/11/10 22:36,2016/11/4 9:30,6,1665416,洗衣机真心不错，功能强大，安装师傅也很负责，还教我使用。安装很有责任心。用了两次，效果都不错，噪音也不大。听说还能返话费哦，期待。
幻***噬,江苏,金牌会员,来自京东Android客户端,TRUE,5,2016/11/10 21:54,2016/10/1 0:12,40,1665416,用过了，挺好的，刚开始还不会用呢，烘干功能在阴雨天挺实用的，后面有时间再上图吧
j***h,,金牌会员,来自微信购物,FALSE,4,2016/11/10 21:37,2016/11/10 9:24,0,1665416,东西不错，就是没有用习惯，慢慢适应吧
w***4,,金牌会员,来自京东iPhone客户端,TRUE,5,2016/11/10 21:37,2016/11/1 0:03,9,1665416,东西没问题 太好啦 京东的产品你值得购买 灰常愉快的购物
1***z,四川,金牌会员,来自京东Android客户端,TRUE,5,2016/11/10 21:29,2016/11/1 0:15,9,1665416,买了一个礼拜了，评价晚了点，东西真心不错，声音非常小，功能强大，支持国产，老品牌不错，又准备入手冰箱。
j***c,,金牌会员,来自京东iPhone客户端,TRUE,5,2016/11/10 21:18,2016/11/4 14:21,6,1665416,海尔洗衣机质量还算可以
g***8,广东,钻石会员,,FALSE,5,2016/11/10 20:46,2016/11/5 0:24,5,1665416,大品牌，值得信赖。
j***h,湖北,银牌会员,来自京东Android客户端,TRUE,5,2016/11/10 20:45,2016/11/10 0:09,0,1665416,送货快，非常满意！师付辛苦了，一个人把洗衣机背到7楼。产品非常好，试了一下洗的挺干净的！
l***z,四川,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/10 20:30,2016/11/1 1:04,9,1665416,一直钟情海尔的产品，海尔也始终让我满意，洗衣机第二台了，15年前买的海尔双缸洗衣机到现在都还在正常使用，太赞了！不说我好爱国，但是海尔的产品值得你全套购买-除了电视！物流慢了，真的太慢了！
0***荣,四川,钻石会员,来自京东Android客户端,TRUE,5,2016/11/10 20:24,2016/11/4 7:28,6,1665416,物美价廉，非常不错的品质，支持海尔
j***x,,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/10 20:17,2016/11/1 19:56,9,1665416,还不错
小***5,湖南,钻石会员,,FALSE,5,2016/11/10 20:02,2016/11/1 0:06,9,1665416,挺好的洗衣机，能烘干。
s***o,天津,钻石会员,,FALSE,5,2016/11/10 20:02,2016/11/1 0:04,9,1665416,基础配置，信任海尔的品质和京东的服务
j***s,,银牌会员,,FALSE,5,2016/11/10 18:28,2016/11/5 21:37,5,1665416,东西很好，用起来非常顺利，说明书也简单易懂图文并茂，我很喜欢，价格很合适，物流快，买了两天就到货了，安装人员比较耐心，教我使用，并且帮我把旧洗衣机抬走了。
j***r,,银牌会员,,FALSE,5,2016/11/10 18:19,2016/11/5 21:38,5,1665416,对比了很多品牌，比较喜欢海尔这个牌子，还去实体店问了下价格，真的是便宜了好几百，后来拍下来了，真的没有让我失望，性价比很高，像这个价钱能买到带烘干功能的洗衣机算不错了，洗衣机外观很漂亮，很图片没有差别，客服态度很好，发货速度快，安装师傅态度也很好，都是按我要求的送货时间送的，有了这台洗衣机要省好多事，阴雨天气也不用担心宝宝们的衣服干的慢了，家里基本上的电器都是海尔的，质量杠杠的，家里人也都很满意
j***h,,银牌会员,,FALSE,5,2016/11/10 18:02,2016/11/5 21:35,5,1665416,衣机试运行效果非常好，噪音震动都比较小，并且功能强大。物流运输挺快的，日日顺师傅态度非常好，主动给安装，唯一小瑕疵是安装拆箱未装防溅板和毛毡。后来我自己看说明书又在箱子里面找到安装的。这个还是要注意一下的
j***t,,银牌会员,,FALSE,5,2016/11/10 17:55,2016/11/5 21:34,5,1665416,看到海尔这台洗衣机后真是眼前一亮：静音电机，有烘干功能，可以洗羽绒衣。我要的都能得到满足，而且价格还十分公道。如果是其他牌子至少也得4、5K。再说，海尔也是大牌子，又是京东直接发货，质量和服务都有保障。家里一台热水器也是这海尔的，当时就觉得非常不错，性价比很高。所以这次年中庆看到店铺有活动，京东也有活动，选择了海尔这台洗衣机。收到货后也相当满意
M***试,江苏,银牌会员,来自京东iPhone客户端,TRUE,5,2016/11/10 17:53,2016/11/1 0:14,9,1665416,物流，售后都不错
j***3,广东,金牌会员,来自京东iPhone客户端,TRUE,5,2016/11/10 17:47,2016/11/10 0:02,0,1665416,京东太给力了。凌晨下的单，今天下午就送到家了。送货小哥立即就安装调试。马上就使用了，特别满意的一次双十一购物。支持国货！
j***t,,银牌会员,,FALSE,5,2016/11/10 17:41,2016/11/5 21:29,5,1665416,这款洗衣机是正品洗出的衣服也非常干净，主要是震动很小，物流速度很快，今天拍了明天到，海尔服务就是牛，服务杠杠的，非常好，烘干功能时间有点长，得1个小时吧，还有好礼赠品，
j***o,,银牌会员,,FALSE,5,2016/11/10 17:32,2016/11/5 21:27,5,1665416,对海尔洗衣机一直是情有独钟，这次买了回来，绝对没有让人失望，外观大方美观，操作简单，静音效果好，还带蒸汽烘干功能，性价比非常高！物流速度快，安装师傅的服务态度也非常好，售后服务也很到位
j***e,,银牌会员,,FALSE,5,2016/11/10 17:25,2016/11/5 21:26,5,1665416,耗水耗电：省水，省电，噪音非常小，非常满意。 海尔服务态度特别好，家住在二楼给送到家里，给安装上了，又教我们怎么用，我们非常满意。
w***D,江苏,钻石会员,来自京东iPhone客户端,TRUE,5,2016/11/10 17:19,2016/11/1 11:16,9,1665416,外观还符合预期，还没用，就是排水管短了，海尔也真小气，明明知道肯定短，为什么不搞长一点。就是送货周期有点久
0***华,,钻石会员,来自京东Android客户端,TRUE,5,2016/11/10 17:17,2016/11/1 20:05,9,1665416,送货快安装及时，画面清晰，价廉物美。
j***p,,银牌会员,,FALSE,5,2016/11/10 17:15,2016/11/5 21:25,5,1665416,这么便宜的价格卖到这台洗衣机还是很值得的，这么便宜的价格还带烘干功能很值，衣服洗吧脱水后比较蓬松，不会有太多褶皱，不伤衣服，值得大家购买，海尔大品牌值得信赖，准备在入手一台海尔冰箱的！目前洗衣机一些功能还没有用上，过段时间再来追平
